Avail_Cu,Avail_Mn,pH,EC,OC,Avail_P,Exch_K,Avail_Ca,Avail_Mg,Avail_S,Avail_Zn,Avail_B,Avail_Fe,Crop_type
0.46,7.54,8.35,0.13,0.33,6.03,96,4451,132,10.19,0.36,0.49,1.38,paddy
0.42,6.3,8.48,0.11,0.21,3.98,83,4207,111,3.05,0.26,0.51,2.4,paddy
1.24,18.68,8.38,0.23,1.03,23.92,523,4055,703,6.52,0.98,1.34,3.12,paddy
1.0,9.04,8.3,0.13,0.34,2.87,119,5118,318,3.58,0.32,0.58,3.54,paddy
1.12,8.92,8.26,0.16,0.43,3.4,118,5538,368,3.6,0.26,0.49,4.32,paddy
0.48,13.2,7.71,0.12,0.37,3.44,112,1821,180,4.72,0.34,0.63,3.64,paddy
0.5,12.7,7.68,0.13,0.36,3.91,119,1915,190,4.84,0.38,0.62,3.82,paddy
2.18,7.22,8.47,0.28,0.7,16.78,199,2865,712,10.65,1.12,1.55,35.98,paddy
1.92,15.14,8.9,0.51,1.07,26.23,260,2378,609,33.14,1.0,4.1,21.1,paddy
1.48,13.26,9.01,0.76,0.64,20.9,234,2189,472,51.66,0.6,3.56,15.68,paddy
2.7,18.2,8.33,0.97,0.64,29.21,290,2774,1295,97.38,0.74,3.31,37.1,paddy
2.38,13.48,9.22,0.79,0.72,20.64,325,2257,887,59.92,0.7,4.73,35.56,paddy
2.0,23.76,8.51,0.32,1.17,5.33,440,2919,1040,12.62,0.54,3.13,9.24,paddy
3.02,16.68,8.32,0.26,0.77,23.29,283,3588,1662,16.36,0.78,1.72,33.34,paddy
1.24,13.88,8.24,0.16,0.38,3.37,205,5158,243,5.97,0.32,0.77,6.72,paddy
1.9,13.9,9.16,0.41,0.98,19.69,278,2552,687,16.04,0.68,3.48,17.66,paddy
1.78,19.54,8.62,0.25,0.47,1.57,193,2683,623,6.69,0.44,1.36,7.34,paddy
1.76,22.34,8.56,0.31,0.58,1.03,207,2740,628,9.8,0.46,1.45,7.08,paddy
1.8,19.4,8.62,0.25,0.49,1.33,188,2761,620,7.81,0.42,1.44,7.14,paddy
0.82,12.04,8.93,0.19,0.51,4.21,213,3305,379,7.18,0.44,1.46,6.74,paddy
0.98,14.14,8.21,0.11,0.53,1.99,221,2795,294,6.6,0.48,0.64,5.68,paddy
0.5,9.02,8.55,0.11,0.23,3.18,125,2700,165,3.28,0.38,0.51,2.92,paddy
0.93,6.6,7.35,0.18,0.34,6.03,526,679,154,15.05,0.42,1.04,2.49,paddy
1.03,5.12,8.43,0.2,0.62,7.06,492,1221,436,7.75,0.5,1.79,4.76,paddy
1.52,14.46,8.77,0.46,0.35,8.46,110,2923,537,33.8,0.3,1.31,22.68,paddy
1.22,9.12,8.85,0.32,0.22,2.61,143,3120,1031,21.94,0.14,1.49,6.14,paddy
1.08,22.06,8.68,0.61,0.22,9.74,105,2309,297,31.85,1.6,0.93,29.14,paddy
1.78,29.52,8.53,0.76,0.38,6.77,101,2805,482,54.6,0.44,1.32,43.04,paddy
1.82,20.38,8.58,0.73,0.39,16.21,165,2866,595,72.83,1.86,1.68,52.78,paddy
2.2,20.16,8.46,0.64,0.26,14.67,189,3069,711,93.08,0.58,1.52,39.78,paddy
2.44,30.98,7.78,1.18,0.63,23.06,644,3064,1331,62.96,0.4,2.67,18.42,paddy
2.3,19.74,7.98,2.2,0.43,30.31,365,4664,1444,72.95,0.78,2.38,24.98,paddy
3.14,22.36,8.52,0.27,0.49,17.22,156,1298,810,15.62,1.12,1.63,27.28,paddy
1.52,24.96,8.07,0.45,0.38,20.39,262,672,363,20.04,2.54,0.96,6.94,paddy
2.18,56.78,6.2,0.12,0.24,103.53,80,599,177,6.97,3.08,0.9,17.74,paddy
2.2,23.06,7.62,0.32,0.62,16.75,215,941,380,21.43,0.62,1.05,22.52,paddy
1.52,21.22,7.85,0.1,0.45,14.96,495,855,255,3.56,0.9,0.85,5.38,paddy
1.48,23.08,7.35,0.09,0.34,12.33,102,1029,339,4.73,0.56,0.64,9.76,paddy
2.04,17.06,7.48,0.19,0.46,8.97,229,1043,603,16.04,0.5,1.38,13.2,paddy
2.56,10.4,8.44,0.45,0.43,10.64,162,1083,687,32.65,0.36,1.95,12.84,paddy
3.82,9.74,8.43,0.32,0.49,15.51,206,1075,895,27.72,0.58,1.99,28.86,paddy
3.62,13.2,7.9,0.65,0.6,16.65,185,1082,676,115.47,0.58,1.83,23.7,paddy
1.0,7.16,8.08,0.24,0.19,1.77,72,3310,1122,6.77,0.4,0.36,16.04,paddy
0.62,19.9,7.05,0.06,0.06,1.16,53,2778,1209,2.05,1.1,0.18,21.74,paddy
9.52,78.26,6.7,0.14,0.8,17.81,132,4526,1950,13.34,3.2,1.05,275.1,paddy
3.48,11.02,8.15,0.19,0.55,4.95,91,5411,1956,12.77,0.66,0.66,33.6,paddy
3.16,6.5,8.03,0.25,0.67,17.44,112,4472,1624,14.69,0.9,0.72,22.06,paddy
1.86,37.06,7.3,0.06,0.31,2.54,61,1629,390,1.6,0.34,0.49,21.24,paddy
1.78,9.7,8.86,1.24,1.3,361.94,2009,2349,589,79.74,5.34,2.49,16.56,paddy
2.34,13.54,7.44,1.13,2.26,232.24,1078,2898,298,41.79,21.14,1.74,45.84,paddy
4.8,44.52,5.1,0.14,0.98,29.09,122,1058,182,13.57,3.2,0.84,341.02,paddy
4.46,45.96,4.9,0.13,0.95,6.44,104,1012,175,10.8,1.66,1.02,196.4,paddy
2.74,96.3,6.05,0.03,0.21,16.14,64,604,155,2.37,1.84,0.25,138.84,paddy
3.22,58.16,5.6,0.05,0.53,4.49,55,1069,268,2.67,1.58,0.37,106.86,paddy
3.16,60.5,5.2,0.07,0.42,27.78,68,450,100,4.49,2.5,0.22,247.98,paddy
3.0,18.44,5.15,0.04,0.38,2.58,46,482,98,2.03,1.56,0.52,184.0,paddy
2.76,41.68,6.75,0.05,0.21,1.67,96,2457,575,2.39,1.08,0.39,48.68,paddy
1.38,9.94,6.72,0.04,0.34,4.42,41,672,152,1.43,1.14,0.3,35.82,paddy
2.44,22.9,5.3,0.06,0.47,6.83,95,457,103,5.51,1.7,0.38,140.74,paddy
2.24,37.82,5.13,0.04,0.42,4.87,62,490,113,1.76,0.98,0.39,117.84,paddy
1.82,41.2,6.0,0.04,0.42,4.63,61,600,128,4.39,0.84,0.34,50.02,paddy
2.76,66.96,5.8,0.07,0.62,4.04,43,1500,340,1.93,1.42,0.4,114.46,paddy
5.5,31.48,4.82,0.05,0.87,2.69,51,706,140,1.8,3.66,0.75,263.6,paddy
3.0,15.12,6.15,0.03,0.5,0.99,54,1430,269,0.61,0.64,0.36,27.0,paddy
2.5,25.84,5.56,0.03,0.38,1.79,39,771,185,2.52,0.9,0.3,130.96,paddy
2.08,73.42,6.85,0.14,0.84,14.69,592,1306,251,10.71,4.04,0.91,12.76,paddy
1.78,87.72,6.5,0.21,0.68,14.15,342,1123,194,9.54,3.22,0.81,22.82,paddy
2.38,30.58,6.96,0.07,0.27,3.33,129,1965,504,2.73,0.92,0.38,33.38,paddy
1.46,38.44,5.35,0.04,0.41,5.23,83,450,115,3.28,1.02,0.2,89.8,paddy
2.63,32.62,4.15,0.2,0.44,18.08,75,223,39,4.99,1.32,0.28,93.22,paddy
3.64,67.86,5.46,0.05,0.35,5.17,91,1078,269,2.46,1.62,0.37,145.82,paddy
2.22,119.8,5.7,0.08,0.55,6.39,80,1144,338,2.38,1.38,0.46,98.32,paddy
2.04,31.56,5.83,0.06,0.29,2.72,33,1111,237,4.39,0.6,0.35,72.12,paddy
2.54,92.58,4.82,0.11,0.42,8.14,62,512,128,1.29,1.48,0.33,115.54,paddy
1.74,146.78,5.66,0.06,0.31,7.6,146,701,182,2.02,1.24,0.37,85.38,paddy
3.98,135.16,5.52,0.09,0.5,3.25,88,1216,670,2.85,1.14,0.53,99.5,paddy
2.44,86.28,5.03,0.04,0.26,2.53,29,628,109,0.39,1.08,0.39,108.74,paddy
3.54,84.72,5.1,0.05,0.41,3.1,42,836,155,0.65,1.62,0.43,197.82,paddy
2.72,207.68,5.71,0.04,0.36,3.72,45,675,126,1.6,1.58,0.36,79.16,paddy
2.44,67.24,6.8,0.04,0.31,1.36,117,3125,991,1.48,1.08,0.46,38.18,paddy
1.52,19.34,8.22,0.36,0.1,0.92,98,2783,500,5.22,0.32,0.3,17.9,paddy
3.18,43.46,7.36,0.17,0.95,4.25,96,3064,795,15.37,1.28,0.61,84.54,paddy
1.32,34.08,5.61,0.9,0.34,2.84,195,727,243,6.9,0.78,0.44,32.14,paddy
0.74,52.1,6.2,0.22,0.37,4.69,128,525,140,11.34,0.98,0.54,18.94,paddy
1.48,22.7,8.4,0.64,0.37,14.86,1536,1245,134,53.64,0.96,0.86,15.5,paddy
0.9,53.7,4.9,0.07,0.22,3.48,78,500,117,2.99,0.64,0.19,44.28,paddy
2.14,44.64,6.75,0.14,0.36,3.54,104,1434,252,8.13,0.82,0.53,32.12,paddy
4.48,60.86,5.65,0.08,0.4,1.78,175,1106,277,3.21,1.32,0.7,64.1,paddy
5.9,62.42,5.95,0.09,0.81,3.18,67,1658,285,12.2,1.2,0.82,147.32,paddy
2.94,35.28,7.9,0.17,0.71,3.26,107,3529,786,6.29,0.74,0.72,32.7,paddy
2.02,62.6,4.82,0.14,0.33,24.44,102,217,50,6.81,2.48,0.37,143.16,paddy
2.0,33.38,6.38,0.07,0.47,3.5,55,1158,396,5.62,0.78,0.4,48.26,paddy
1.84,74.4,6.1,0.06,0.37,4.24,54,597,180,4.2,1.16,0.36,49.8,paddy
3.48,39.18,5.55,0.07,0.53,23.05,150,1018,238,8.69,2.7,0.55,213.64,paddy
2.04,20.04,6.02,0.06,0.26,6.44,86,835,185,3.05,1.4,0.48,69.2,paddy
7.5,118.04,5.05,0.12,0.72,7.68,87,1113,280,6.22,3.1,0.75,346.18,paddy
2.92,128.7,6.42,0.04,0.34,27.57,65,1647,433,8.84,1.5,0.36,129.76,paddy
2.64,32.54,6.05,0.1,0.49,5.77,50,1372,374,2.77,1.96,0.37,192.4,paddy
4.08,22.26,6.6,0.08,0.62,9.18,55,2108,539,6.25,1.7,0.46,207.08,paddy
2.38,18.82,8.5,0.95,0.54,17.34,145,2363,844,32.2,0.98,2.17,15.78,paddy
1.38,14.02,8.43,0.45,0.32,11.61,148,1889,439,14.04,0.52,2.04,15.6,paddy
0.5,19.8,7.73,0.17,0.29,20.81,80,727,289,6.58,0.7,0.9,9.14,paddy
0.52,17.22,7.78,0.13,0.35,3.23,117,495,324,6.42,0.46,0.64,6.68,paddy
0.8,14.06,8.44,0.47,0.23,6.97,908,818,404,20.98,1.02,1.1,6.6,paddy
0.66,18.54,7.55,0.27,0.31,9.48,96,669,268,9.84,0.74,0.76,7.84,paddy
1.34,25.64,7.3,0.22,0.46,3.48,74,941,384,7.18,0.34,0.98,15.8,paddy
0.92,23.64,7.94,0.41,0.61,6.63,263,2114,394,14.03,0.72,0.73,19.28,paddy
2.68,15.1,7.78,0.35,0.7,19.27,166,2414,686,19.49,0.78,7.43,41.3,paddy
1.44,14.96,8.15,0.29,0.21,3.65,87,1545,567,8.04,0.12,1.11,8.36,paddy
1.5,16.1,8.01,0.19,0.21,4.89,87,1946,1156,5.03,0.22,1.58,11.44,paddy
1.92,31.7,7.34,0.11,0.76,7.58,153,1261,343,5.22,0.82,1.14,27.9,paddy
2.22,35.76,7.1,0.12,0.79,9.71,263,1403,416,5.55,0.94,1.14,30.2,paddy
2.74,12.98,8.43,0.3,0.49,8.53,139,1587,555,18.55,0.44,3.44,22.22,paddy
2.96,36.2,6.65,0.2,1.19,15.36,255,1422,417,10.45,1.6,1.47,68.72,paddy
0.82,20.22,8.1,0.12,0.31,3.49,110,1714,413,3.34,0.42,0.75,8.26,paddy
0.58,16.48,7.9,0.1,0.11,5.26,48,333,133,4.35,0.72,0.48,11.0,paddy
1.34,61.44,5.6,0.03,0.25,7.89,63,523,122,1.84,0.68,0.26,63.36,paddy
2.34,7.5,8.36,0.17,0.56,14.93,170,2440,890,7.58,0.62,1.52,14.66,paddy
1.3,10.74,8.44,0.16,0.61,8.77,128,2367,706,7.75,0.76,1.06,3.08,paddy
1.8,6.04,8.21,0.2,0.4,8.79,93,2553,596,13.25,0.6,0.98,19.52,paddy
2.18,9.54,8.0,0.29,0.52,9.59,159,1651,373,19.83,0.7,1.04,25.86,paddy
2.92,10.76,8.26,0.38,0.45,11.32,115,2580,510,31.16,0.78,1.2,34.46,paddy
0.44,33.8,6.1,0.04,0.27,2.0,55,374,82,3.74,0.68,0.3,12.46,paddy
0.6,20.0,7.37,0.12,0.15,3.1,57,354,199,5.55,0.62,0.59,8.78,paddy
4.46,93.3,4.88,0.11,0.65,7.61,111,664,142,2.63,1.58,0.61,146.12,paddy
5.16,179.66,5.63,0.06,0.95,7.06,146,1977,505,5.55,1.0,0.68,86.6,paddy
2.58,17.93,6.15,0.15,0.65,4.51,114,799,120,21.11,0.47,0.31,61.89,paddy
3.16,16.98,5.62,0.09,0.7,6.49,87,1066,135,13.03,0.41,0.38,110.16,paddy
3.24,48.86,6.62,0.13,0.73,8.11,458,1867,304,7.35,0.77,0.67,42.25,paddy
4.9,37.28,5.91,0.11,0.64,7.77,111,1677,286,18.45,0.8,0.61,115.05,paddy
2.52,47.42,7.05,0.14,0.56,4.21,63,1430,175,20.89,0.55,0.39,51.68,paddy
4.16,44.14,4.9,0.18,0.41,6.81,89,576,97,3.48,1.05,0.32,116.65,paddy
4.39,26.45,5.32,0.09,0.74,5.73,128,912,152,12.35,0.64,0.55,108.65,paddy
2.35,23.72,5.15,0.04,0.5,3.5,47,430,49,3.28,0.56,0.25,82.9,paddy
0.93,37.26,5.76,0.03,0.49,1.62,119,697,142,1.9,0.41,0.3,18.62,paddy
3.95,40.53,5.1,0.05,0.61,8.56,53,702,114,2.57,1.34,0.29,194.59,paddy
2.36,59.91,6.13,0.05,0.46,2.13,139,1337,221,2.72,0.39,0.39,32.06,paddy
2.13,38.47,7.18,0.09,0.55,4.66,84,1531,207,7.6,0.49,0.32,34.48,paddy
2.34,65.8,5.32,0.04,0.44,4.77,106,787,304,1.35,0.62,0.24,76.25,paddy
3.57,63.51,5.38,0.13,0.67,4.15,50,832,238,5.58,0.53,0.51,90.21,paddy
3.41,77.48,5.7,0.16,0.69,5.64,124,1439,157,14.38,1.12,0.52,100.15,paddy
1.09,33.55,6.56,0.06,0.19,2.32,64,1688,247,2.34,0.33,0.14,22.7,paddy
2.88,8.51,5.12,0.09,0.44,10.15,158,1598,366,4.95,0.64,0.23,135.31,paddy
4.17,39.13,6.48,0.42,0.86,10.11,64,1099,166,30.63,1.32,0.56,83.59,paddy
2.68,42.47,5.22,0.13,0.34,5.37,58,1010,151,2.96,0.47,0.27,63.37,paddy
3.17,38.62,6.5,0.22,0.58,30.47,267,836,143,15.59,1.28,0.51,128.36,paddy
2.17,15.13,7.35,0.23,0.53,6.11,75,1374,129,21.87,0.68,0.37,32.83,paddy
4.43,37.99,6.8,0.15,0.79,6.72,97,2606,606,10.91,1.3,0.64,64.88,paddy
1.89,31.02,5.51,0.05,0.34,3.2,73,1344,269,1.15,0.33,0.28,55.98,paddy
3.3,31.15,5.1,0.08,0.46,7.43,47,1059,187,10.14,1.3,0.3,128.98,paddy
3.09,10.84,6.05,0.05,0.54,3.15,77,804,213,3.46,0.4,0.27,38.13,paddy
3.56,77.35,5.6,0.08,0.58,3.54,113,1264,191,5.16,0.67,0.43,108.15,paddy
2.08,17.38,5.95,0.04,0.39,3.37,98,553,113,3.62,0.38,0.22,75.32,paddy
4.52,30.22,5.4,0.06,0.6,3.78,69,948,180,5.67,0.58,0.33,114.58,paddy
2.76,95.15,5.94,0.09,0.43,4.22,277,667,130,8.72,0.64,0.39,58.42,paddy
4.36,142.4,5.15,0.07,0.52,5.78,67,545,79,7.25,1.02,0.48,135.42,paddy
1.94,47.35,6.56,0.04,0.32,4.64,72,499,111,5.86,0.47,0.38,61.48,paddy
1.22,31.92,5.6,0.02,0.16,1.99,45,262,74,0.69,0.31,0.22,63.94,paddy
2.13,95.65,7.13,0.83,1.19,5.56,143,1897,374,52.41,1.65,0.57,69.62,paddy
2.47,21.95,4.81,0.04,0.4,4.15,43,199,26,1.76,0.62,0.54,102.63,paddy
3.05,83.12,5.13,0.03,0.48,2.74,46,378,66,2.13,0.62,0.56,105.15,paddy
2.65,32.08,5.32,0.08,0.47,2.92,25,606,84,11.45,0.68,0.53,96.46,paddy
4.51,56.92,5.04,0.06,0.68,4.13,53,535,111,3.46,0.93,0.88,107.11,paddy
2.0,25.22,5.57,0.04,0.29,3.04,30,335,69,4.51,0.28,0.52,69.09,paddy
3.22,102.76,5.65,0.07,0.51,7.73,71,154,45,3.65,0.96,0.45,69.44,paddy
3.02,63.19,6.23,0.11,0.56,11.34,102,171,58,16.28,0.81,0.66,65.77,paddy
3.07,44.07,5.63,0.07,0.65,5.09,113,834,175,20.81,0.63,0.95,66.77,paddy
5.62,51.44,5.25,0.2,0.84,8.04,112,1026,184,8.21,1.3,0.62,147.0,paddy
3.27,68.62,5.15,0.07,0.58,4.03,105,871,229,3.34,0.89,0.62,122.46,paddy
3.58,9.18,5.03,0.04,0.49,2.54,55,427,61,2.31,0.47,0.54,90.98,paddy
4.96,53.22,6.42,0.25,0.78,8.2,212,1202,403,21.5,1.11,0.67,65.63,paddy
3.87,17.47,5.02,0.05,0.48,4.34,89,493,86,2.49,0.79,0.56,85.26,paddy
4.7,37.74,5.32,0.13,0.61,4.29,78,1704,284,9.68,0.91,0.64,98.25,paddy
4.04,34.85,5.24,0.08,0.66,3.48,29,854,167,11.75,0.77,0.62,137.7,paddy
4.76,77.24,5.14,0.09,0.7,6.79,335,741,130,13.55,1.23,0.67,103.67,paddy
3.9,19.18,5.47,0.05,0.55,3.94,92,532,99,6.77,0.93,0.33,111.43,paddy
2.84,110.08,5.31,0.03,0.36,3.94,81,807,147,1.73,0.54,0.35,96.7,paddy
1.0,29.4,6.06,0.03,0.24,1.81,114,1098,328,1.42,0.31,0.28,17.67,paddy
3.03,74.13,5.9,0.06,0.43,17.14,138,573,106,4.28,1.39,0.28,131.43,paddy
4.75,28.14,5.46,0.08,0.55,3.17,51,645,91,10.04,0.84,0.5,158.71,paddy
7.29,103.82,5.51,0.24,1.3,5.33,32,648,99,28.26,5.4,0.85,183.64,paddy
2.4,40.1,5.05,0.06,0.3,15.35,44,266,67,3.67,0.74,0.31,156.27,paddy
2.86,21.59,4.97,0.05,0.45,10.25,55,326,71,3.84,0.62,0.3,121.15,paddy
4.2,10.1,5.0,0.04,0.52,5.24,61,333,49,2.8,1.25,0.33,167.27,paddy
3.04,10.62,5.44,0.12,0.46,41.66,119,292,38,13.52,2.15,0.23,231.76,paddy
2.81,19.0,5.52,0.02,0.38,4.56,44,250,49,0.94,0.74,0.24,100.32,paddy
4.98,104.8,5.24,0.05,0.67,5.93,72,647,157,3.66,1.36,0.42,178.0,paddy
6.76,163.03,5.61,0.1,1.03,5.69,126,1404,369,8.84,2.33,0.52,123.5,paddy
3.24,33.8,5.85,0.12,0.52,6.02,35,981,178,8.67,0.48,0.56,74.55,paddy
1.76,33.31,5.92,0.19,0.53,2.57,74,1240,260,6.4,0.19,0.57,33.0,paddy
4.47,29.95,5.24,0.14,0.55,6.42,52,930,177,5.57,0.84,0.52,98.7,paddy
1.9,30.9,5.91,0.1,0.46,3.87,42,532,112,5.98,0.31,0.44,43.37,paddy
3.26,30.65,6.1,0.11,0.5,5.68,33,1092,193,6.44,0.46,0.44,72.78,paddy
4.53,27.56,5.88,0.16,0.74,6.57,90,1662,352,10.39,0.84,0.84,72.07,paddy
3.27,24.75,6.65,0.14,0.62,3.61,75,2047,337,5.93,0.51,0.73,40.97,paddy
3.33,30.14,5.96,0.13,0.53,7.14,40,903,157,7.43,0.64,1.25,66.08,paddy
2.78,17.74,6.92,0.54,0.6,3.76,41,1718,286,17.23,0.28,0.63,42.31,paddy
3.54,32.41,5.85,0.15,0.53,7.31,35,902,162,7.52,0.64,0.72,70.35,paddy
3.49,32.98,6.3,0.11,0.53,6.49,45,1093,192,5.19,0.62,0.65,56.43,paddy
3.86,60.02,6.72,0.19,0.8,5.08,84,1763,378,9.63,0.74,1.09,71.73,paddy
1.7,10.51,6.65,0.09,0.32,3.45,17,598,107,3.09,0.43,0.31,56.61,paddy
2.22,7.95,4.92,0.07,0.34,4.23,12,398,78,0.65,0.36,1.13,89.95,paddy
1.53,16.26,4.81,0.06,0.16,2.64,21,357,62,0.24,0.27,0.54,63.36,paddy
4.41,30.51,5.17,0.14,0.6,6.74,46,844,162,5.37,0.89,0.91,105.95,paddy
3.76,10.6,7.92,0.78,0.73,4.86,138,3125,660,31.21,0.52,1.74,27.64,paddy
2.74,27.67,7.06,0.28,0.57,9.3,87,1676,229,18.79,0.74,1.0,47.74,paddy
2.67,30.05,6.17,0.16,0.49,6.35,55,1528,273,6.41,0.36,0.36,43.94,paddy
1.53,21.44,6.41,0.09,0.38,2.65,40,1256,310,1.91,0.3,0.22,30.04,paddy
2.67,25.67,6.46,0.35,0.56,4.87,49,1486,249,11.23,0.34,0.41,34.6,paddy
3.08,47.47,6.5,0.08,0.4,4.06,144,2875,736,3.91,0.73,0.44,42.29,paddy
3.58,61.85,6.7,0.19,0.84,4.74,57,1067,225,8.68,0.7,0.37,71.72,paddy
1.0,15.29,7.18,0.08,0.16,2.14,41,968,154,1.26,0.19,0.14,11.14,paddy
3.01,10.18,8.12,0.24,0.87,30.47,190,3818,797,8.44,1.22,0.63,38.52,paddy
2.36,22.71,4.78,0.1,0.44,4.91,96,358,61,5.12,0.8,0.61,72.04,paddy
2.5,15.47,6.45,0.11,0.61,4.75,44,1305,86,14.52,0.64,0.44,72.09,paddy
1.92,40.76,4.85,0.06,0.32,3.15,38,290,39,3.6,0.79,0.3,105.06,paddy
4.27,28.46,5.91,0.27,0.81,2.96,57,1904,264,46.17,0.62,0.53,96.65,paddy
4.04,19.61,6.21,0.16,0.8,5.0,40,1441,109,21.72,0.96,0.73,111.61,paddy
2.0,3.81,5.58,0.16,0.39,4.18,14,635,87,36.37,0.65,0.59,69.68,paddy
4.92,18.42,5.82,0.18,0.78,3.06,33,1995,163,38.18,0.85,0.73,128.28,paddy
3.4,13.64,7.01,0.44,0.87,5.67,68,2150,429,62.08,0.59,0.97,30.89,paddy
2.53,30.8,5.91,0.42,0.55,10.03,87,834,127,24.13,0.9,0.58,53.36,paddy
2.86,41.38,5.4,0.15,0.51,9.53,98,674,91,15.16,0.84,0.68,108.86,paddy
1.49,27.95,6.54,0.05,0.24,2.33,46,929,108,2.77,0.63,0.62,24.66,paddy
4.1,21.99,6.56,0.24,0.76,8.26,90,2076,388,37.6,0.77,1.02,54.78,paddy
2.16,10.59,7.66,0.15,0.77,3.54,12,1212,200,15.78,0.52,0.46,51.63,paddy
2.76,12.39,5.11,0.11,0.48,3.7,15,586,105,2.45,0.63,0.59,106.81,paddy
3.37,6.85,7.57,0.2,1.01,4.78,44,2509,286,18.68,0.79,0.78,74.9,paddy
1.89,20.9,5.41,0.13,0.34,4.31,61,556,103,17.4,0.71,0.58,59.42,paddy
0.48,4.2,9.5,0.44,0.08,1.49,38,908,894,2.04,0.3,0.24,4.88,paddy
0.42,18.76,8.08,0.75,0.1,1.55,43,2775,441,8.29,0.18,0.34,9.6,paddy
1.66,33.18,8.01,0.16,0.34,3.56,99,1857,233,7.78,0.54,0.36,34.66,paddy
2.04,120.06,6.2,0.06,0.43,1.92,62,1426,216,4.28,0.48,0.3,40.66,paddy
1.58,34.45,5.3,0.08,0.34,3.5,92,1153,196,2.34,0.47,0.33,37.36,paddy
2.06,26.92,4.87,0.07,0.37,3.41,46,573,69,2.59,0.52,0.36,114.66,paddy
2.8,29.54,7.6,0.16,0.54,6.14,107,2416,341,9.46,0.5,0.56,35.66,paddy
2.46,96.1,6.58,0.1,0.44,2.44,65,1354,239,4.72,0.6,0.32,41.02,paddy
3.98,90.2,6.1,0.14,0.7,7.88,161,1651,288,12.68,0.68,0.93,114.02,paddy
3.24,137.24,5.68,0.16,0.47,5.55,140,1543,244,11.01,0.7,0.58,85.62,paddy
3.18,22.12,5.02,0.16,0.62,10.51,101,739,124,8.53,0.64,0.41,136.76,paddy
2.66,35.72,6.2,0.15,0.5,5.59,97,1851,206,9.72,0.36,0.39,68.1,paddy
1.42,48.68,5.01,0.15,0.3,2.32,104,811,141,1.89,0.4,0.33,46.72,paddy
2.26,61.6,5.5,0.22,0.61,4.7,128,1006,184,35.36,0.56,0.68,81.56,paddy
3.02,106.32,5.7,0.08,0.47,5.12,91,1429,275,5.94,0.88,0.4,96.44,paddy
3.02,68.52,5.65,0.08,0.51,10.13,78,1080,217,5.49,0.7,0.44,127.62,paddy
3.1,30.29,5.8,0.13,0.46,26.47,110,837,177,8.83,1.06,0.52,164.37,paddy
2.24,6.03,5.03,0.08,0.41,9.56,43,377,85,4.84,0.47,0.22,101.5,paddy
3.12,84.51,4.8,0.14,0.48,8.59,151,1808,408,4.37,0.96,0.47,88.45,paddy
2.98,49.4,6.88,0.34,0.58,4.99,58,1330,303,28.17,0.66,0.46,36.18,paddy
2.18,72.28,5.71,0.06,0.39,4.2,50,739,118,3.65,0.3,0.35,49.07,paddy
1.86,48.77,5.96,0.15,0.39,2.89,115,1583,290,3.78,0.29,0.33,42.85,paddy
1.59,26.3,7.08,0.21,0.55,4.41,17,1129,183,12.85,0.25,0.29,43.97,paddy
2.08,7.22,4.77,0.06,0.35,3.27,19,337,52,0.78,0.35,0.27,65.35,paddy
1.95,66.39,5.3,0.08,0.22,2.96,80,670,200,1.85,0.44,0.43,52.17,paddy
1.82,30.37,6.9,0.14,0.37,2.92,153,2682,443,6.39,0.39,0.44,26.4,paddy
2.11,12.77,7.94,0.26,0.34,3.17,194,4132,667,7.07,0.47,0.34,17.59,paddy
1.57,59.72,6.66,0.13,0.55,4.34,67,1242,417,4.15,1.02,0.33,68.36,paddy
2.18,57.99,5.52,0.07,0.4,5.69,59,915,182,1.75,0.5,0.26,35.21,paddy
0.58,48.22,5.44,0.13,0.76,7.96,370,2377,512,11.32,0.4,0.61,23.17,paddy
3.83,54.55,6.42,0.16,0.49,7.43,217,3511,646,6.52,0.91,0.38,138.57,paddy
2.97,19.81,5.76,0.19,0.63,3.53,97,1493,288,6.49,0.51,0.58,87.46,paddy
3.88,29.36,6.32,0.11,0.71,14.07,120,1956,478,9.0,0.83,0.42,91.48,paddy
2.9,15.82,4.98,0.09,0.45,5.4,60,897,158,2.52,0.36,0.31,112.94,paddy
2.71,37.09,5.36,0.04,0.39,5.63,89,768,119,2.92,0.38,0.44,108.5,paddy
2.52,85.36,5.7,0.09,0.43,3.18,113,1582,238,4.95,0.53,0.36,44.32,paddy
2.81,82.73,5.14,0.07,0.47,2.89,64,600,134,1.46,0.59,0.27,73.6,paddy
2.51,23.37,5.96,0.12,0.48,6.17,67,886,256,5.42,0.81,0.33,59.55,paddy
4.21,26.92,6.45,2.25,0.82,7.26,113,2047,608,138.29,1.37,0.53,52.58,paddy
3.19,24.06,5.36,0.15,0.41,5.41,55,1113,212,5.94,0.46,0.42,101.23,paddy
0.76,3.15,6.82,0.07,0.19,2.05,56,1139,126,5.86,0.12,0.19,9.13,paddy
2.62,25.4,7.6,0.17,0.45,7.71,98,1326,361,11.53,0.42,1.56,34.84,paddy
4.06,17.44,8.15,0.24,0.71,4.71,150,2200,528,16.73,0.48,2.68,30.94,paddy
3.32,24.14,7.85,0.24,0.51,11.01,163,1849,457,15.5,0.56,1.67,32.94,paddy
4.48,12.0,8.23,0.23,0.68,5.11,162,1936,641,15.7,0.38,3.74,28.36,paddy
