Avail_Cu,Avail_Mn,pH,EC,OC,Avail_P,Exch_K,Avail_Ca,Avail_Mg,Avail_S,Avail_Zn,Avail_B,Avail_Fe,Crop_type
1.41,8.58,8.65,0.78,0.48,2.09,174,8324,1357,55.94,0.44,4.84,11.64,jonna
1.1,14.43,8.67,0.45,0.43,5.86,212,7064,828,15.16,1.05,1.55,11.35,jonna
1.21,16.6,8.23,0.26,0.39,9.38,296,9075,1279,8.01,0.4,1.12,13.3,jonna
1.31,40.17,8.47,0.55,0.3,4.28,208,8352,1144,13.15,0.37,1.48,14.4,jonna
1.09,7.14,8.55,0.24,0.32,7.14,197,8815,1186,4.77,0.44,1.71,8.37,jonna
1.03,8.92,8.03,7.7,0.47,5.2,226,7644,939,523.53,0.45,7.02,6.66,jonna
0.65,6.03,9.04,0.46,0.19,0.75,123,7849,1065,25.26,0.17,1.26,5.08,jonna
1.01,15.96,8.76,0.45,0.32,5.14,112,7727,1040,27.23,0.26,2.03,8.01,jonna
0.79,5.61,9.01,0.4,0.22,0.54,72,5363,5363,8.74,0.24,1.9,6.61,jonna
1.44,8.92,8.77,0.35,0.28,5.32,133,5162,5162,10.48,1.04,1.66,9.28,jonna
0.72,6.16,9.03,0.38,0.19,1.49,111,7122,943,13.8,0.26,2.99,4.91,jonna
0.78,6.55,8.81,0.37,0.3,1.42,116,8030,1162,13.14,0.18,1.36,9.63,jonna
1.9,12.17,8.34,0.35,0.36,9.71,117,6614,831,34.8,1.33,0.73,17.34,jonna
1.35,7.38,8.39,0.26,0.48,4.06,79,7058,913,22.76,0.52,0.58,10.7,jonna
1.31,8.08,8.89,0.94,0.26,1.58,153,7564,1490,74.95,0.48,8.49,5.87,jonna
1.33,7.9,8.67,0.38,0.29,8.99,158,5485,784,31.53,1.21,1.49,11.69,jonna
0.77,6.31,8.86,0.45,0.33,6.04,160,7543,1019,5.16,0.25,1.3,8.83,jonna
0.71,7.43,8.61,0.1,0.41,11.64,54,3685,184,5.16,0.31,0.53,1.03,jonna
0.72,4.99,8.85,0.39,0.27,1.11,84,7612,954,15.59,0.16,1.56,6.2,jonna
1.17,7.36,8.75,0.34,0.34,1.73,111,7166,850,14.26,0.73,1.18,7.98,jonna
1.07,9.93,8.7,0.44,0.3,2.53,140,9488,1606,22.33,0.59,1.65,9.19,jonna
1.46,10.57,8.25,0.49,0.68,7.3,64,3126,193,20.59,0.79,1.52,2.87,jonna
0.78,4.56,8.9,0.36,0.21,1.82,82,7152,947,13.79,0.6,1.98,4.72,jonna
1.05,6.7,8.56,0.25,0.29,8.52,156,6881,964,5.84,0.35,0.83,9.42,jonna
1.03,10.16,8.62,0.29,0.35,4.07,204,8177,1110,6.93,0.33,1.26,7.95,jonna
0.97,6.22,8.72,0.39,0.31,3.81,136,8221,1157,16.44,0.46,1.79,8.15,jonna
1.01,8.92,8.68,0.31,0.4,5.04,189,8544,1045,9.76,0.4,1.48,8.56,jonna
1.6,12.5,8.5,3.42,0.36,6.53,414,8819,1443,545.32,1.71,9.34,11.44,jonna
0.97,9.13,8.8,0.36,0.36,3.39,227,8557,1036,4.95,0.32,1.83,13.26,jonna
1.08,12.88,8.22,0.33,0.45,8.79,249,9083,1138,13.03,0.32,1.15,13.26,jonna
0.67,3.81,9.06,0.4,0.22,1.59,70,7285,991,5.32,0.76,2.45,5.6,jonna
1.14,11.52,8.72,1.11,0.34,1.57,178,6427,1158,45.92,0.45,5.1,13.61,jonna
0.86,4.49,9.03,0.39,0.28,2.36,108,5937,820,11.79,1.14,1.84,5.37,jonna
0.87,8.41,8.41,16.95,0.29,4.36,121,7204,842,2539.58,0.21,13.73,6.75,jonna
2.81,15.31,8.37,0.23,0.68,14.85,155,5858,1030,13.69,1.15,1.76,10.8,jonna
0.98,16.34,8.67,0.36,0.34,4.78,200,7384,812,15.58,0.26,1.62,9.72,jonna
0.97,10.39,8.43,0.23,0.26,6.98,196,7587,739,11.18,0.26,1.05,9.21,jonna
0.82,7.44,8.74,0.27,0.22,5.27,170,8257,1081,8.31,0.16,1.43,7.43,jonna
0.72,6.39,8.65,0.22,0.37,5.36,164,9003,1035,4.42,0.2,0.99,8.31,jonna
1.05,12.78,8.2,0.27,0.53,10.35,174,8705,571,14.04,0.25,0.79,10.26,jonna
1.61,9.51,8.5,1.92,0.86,33.42,2409,3128,168,96.21,1.61,4.07,1.82,jonna
0.73,6.25,8.31,8.8,0.26,4.35,111,8729,868,1623.95,0.22,8.44,5.77,jonna
0.83,5.28,8.8,0.3,0.35,4.7,155,7913,810,8.04,0.21,1.55,7.11,jonna
0.87,9.07,8.96,0.45,0.33,5.57,132,6908,934,22.46,0.34,3.27,5.69,jonna
3.41,16.42,8.38,0.62,0.53,38.55,216,7095,1441,72.31,3.15,3.02,36.0,jonna
0.78,4.72,8.77,0.29,0.33,4.28,132,7118,1326,7.87,0.15,1.87,6.79,jonna
0.92,7.18,8.91,0.6,0.22,1.91,114,7278,1158,50.05,0.2,5.26,4.25,jonna
0.82,6.83,8.78,0.92,0.3,2.82,130,7453,1358,71.96,0.22,3.39,4.4,jonna
3.44,15.2,8.28,0.72,0.46,39.95,228,7459,1538,77.31,3.16,3.04,34.09,jonna
0.96,7.52,8.26,0.18,0.39,7.03,172,8673,693,10.81,0.33,0.98,8.7,jonna
0.82,5.34,8.78,0.28,0.37,5.18,138,7899,798,7.08,0.22,1.75,7.06,jonna
0.84,4.97,8.76,0.29,0.36,3.28,135,7901,820,7.01,0.22,1.65,7.21,jonna
0.89,8.57,8.92,0.46,0.48,3.46,132,7041,946,18.22,0.3,3.31,5.65,jonna
2.36,28.92,8.4,0.93,0.48,10.87,211,7113,1414,119.25,1.21,3.81,17.53,jonna
0.76,6.39,8.92,0.35,0.31,2.61,129,7491,967,10.41,0.27,1.95,5.15,jonna
0.54,2.44,9.13,0.32,0.28,6.25,69,6334,1040,24.42,0.18,1.36,2.29,jonna
0.93,3.91,8.62,1.91,0.19,3.38,184,5932,1336,208.52,0.62,8.06,4.9,jonna
0.62,2.34,9.01,0.34,0.3,2.77,58,7218,1090,16.51,0.39,1.49,3.95,jonna
1.92,31.88,7.8,6.55,0.38,16.24,138,5309,500,169.23,1.05,2.52,4.58,jonna
1.21,13.43,8.56,0.35,0.39,5.45,248,9029,1453,9.14,0.31,2.1,15.86,jonna
0.34,1.4,8.74,0.25,0.06,0.69,23,2722,215,5.74,0.13,0.29,0.74,jonna
1.12,11.12,8.31,0.59,0.39,9.69,96,6444,387,36.93,0.21,1.5,5.29,jonna
2.32,15.27,8.04,2.4,0.26,10.83,155,6283,759,603.73,1.52,2.66,17.65,jonna
1.09,14.07,8.44,0.35,0.3,13.86,245,6142,715,16.08,0.3,1.21,6.21,jonna
2.17,14.36,7.9,2.15,0.65,28.97,139,4876,605,176.13,6.11,1.42,15.47,jonna
1.06,8.06,8.9,0.31,0.38,4.7,175,6384,753,4.01,0.4,0.96,11.78,jonna
0.9,8.53,8.88,0.29,0.34,2.87,229,8148,1211,7.34,0.33,0.7,12.51,jonna
3.07,10.66,8.32,2.35,1.05,40.03,242,4523,867,250.99,3.46,4.24,17.68,jonna
2.31,13.67,8.02,0.7,0.59,18.08,156,4990,551,116.26,0.63,0.77,35.76,jonna
2.34,9.0,8.32,0.53,0.82,49.09,127,5530,593,44.46,1.13,1.37,30.5,jonna
2.46,14.98,8.24,0.66,0.43,22.63,155,5418,646,71.09,3.29,0.91,37.39,jonna
1.11,14.9,7.92,3.5,0.21,5.42,209,8110,854,40.23,0.43,1.25,8.35,jonna
0.82,5.82,9.16,0.71,0.53,2.69,152,6064,683,21.05,0.33,3.06,6.63,jonna
0.93,6.54,8.78,0.28,0.33,4.02,211,8457,1314,4.85,0.37,0.78,10.24,jonna
1.85,8.79,8.92,0.64,0.38,6.08,105,6134,1123,51.54,2.14,2.07,13.71,jonna
2.0,15.5,8.67,0.38,0.31,7.59,82,4082,477,27.27,1.6,0.78,35.39,jonna
1.89,8.16,9.1,0.67,0.2,3.59,141,6759,1696,32.13,1.5,4.56,6.59,jonna
1.62,17.87,8.24,0.33,0.46,20.27,189,6345,810,17.95,0.59,0.82,8.49,jonna
1.02,14.78,8.69,0.58,0.55,4.69,116,4050,554,67.03,0.41,1.68,6.03,jonna
0.95,9.66,8.93,0.31,0.28,3.88,184,6634,709,4.59,0.34,0.86,9.84,jonna
1.27,11.71,8.38,0.46,0.57,3.99,176,7729,915,20.04,0.51,0.81,9.49,jonna
1.04,6.87,8.84,0.29,0.34,4.94,216,7292,1033,5.14,0.34,1.02,9.8,jonna
1.46,9.4,8.33,0.2,0.59,13.06,236,7748,632,5.46,0.44,0.77,8.2,jonna
1.36,13.23,8.91,2.55,0.3,4.67,102,3421,280,161.89,1.67,2.17,6.64,jonna
1.0,5.02,8.72,1.08,0.25,1.29,130,7373,1325,87.87,0.32,2.31,4.92,jonna
2.02,10.41,8.31,0.48,0.45,6.16,155,7711,1324,33.9,1.28,0.74,13.82,jonna
2.32,10.23,8.25,1.7,0.34,26.9,167,7568,1104,162.5,5.17,1.28,21.55,jonna
2.22,11.63,8.93,1.11,0.36,12.46,212,6366,1188,88.38,1.6,2.62,19.23,jonna
2.26,12.95,8.8,0.85,0.38,9.36,107,4470,491,113.58,1.88,1.17,22.05,jonna
2.61,14.09,8.54,0.99,0.92,42.61,172,4039,579,156.14,1.57,2.86,18.2,jonna
1.22,8.21,8.28,0.17,0.51,7.19,181,8170,480,5.77,0.63,0.66,8.97,jonna
1.68,7.97,8.61,0.44,0.28,5.36,104,7238,1206,39.76,0.77,0.94,12.17,jonna
0.95,7.38,9.13,0.38,0.18,2.81,154,6377,794,14.51,0.34,2.01,6.96,jonna
0.98,5.08,8.55,0.18,0.38,3.05,163,6697,608,7.18,0.33,0.62,9.14,jonna
0.81,5.27,8.98,0.28,0.22,1.28,77,8352,1101,5.01,0.27,1.48,5.94,jonna
1.12,15.63,8.23,0.39,0.27,4.95,248,6918,832,6.94,0.37,2.08,11.52,jonna
0.65,6.03,9.04,0.46,0.19,0.75,123,7849,1065,25.26,0.17,1.26,5.08,jonna
0.88,4.53,8.99,0.63,0.29,0.55,101,7150,1250,27.21,1.05,4.6,6.0,jonna
0.93,8.71,8.62,0.33,0.25,10.82,144,8511,1168,10.8,0.29,1.69,5.87,jonna
0.86,6.0,7.9,0.91,0.29,9.28,134,7426,991,795.46,0.19,2.21,9.64,jonna
0.91,10.09,8.51,0.45,0.32,11.3,156,8501,1027,26.47,0.21,1.29,14.43,jonna
1.21,10.54,8.73,0.27,0.33,7.21,251,6465,594,8.04,0.43,1.35,12.3,jonna
2.62,12.04,8.74,0.62,0.35,10.34,322,7173,1710,51.09,0.82,2.79,18.07,jonna
2.09,8.11,8.5,0.69,0.72,15.56,230,6944,893,59.62,0.48,2.87,12.07,jonna
2.8,9.68,8.91,1.26,0.38,26.93,223,4827,1751,145.28,0.96,4.76,15.79,jonna
0.84,5.29,8.92,0.35,0.3,2.21,155,7198,1158,7.81,0.31,0.99,9.04,jonna
1.67,8.65,9.08,0.88,0.2,5.08,133,4941,1139,84.76,1.69,2.98,15.56,jonna
2.02,10.27,8.89,0.95,0.4,15.88,137,5095,975,119.23,2.98,2.54,31.53,jonna
1.67,14.89,9.4,2.08,0.11,4.36,166,3555,391,94.41,0.57,2.08,9.31,jonna
1.39,10.49,9.06,0.54,0.29,6.47,189,6381,855,20.78,0.48,2.81,10.91,jonna
1.58,7.95,8.37,0.18,0.56,29.13,296,5103,629,6.23,0.91,1.36,7.43,jonna
0.9,5.65,8.95,0.25,0.28,3.85,206,7718,751,3.75,0.33,1.18,8.08,jonna
0.99,5.83,9.18,0.36,0.27,5.59,165,5054,827,4.96,0.31,1.76,9.34,jonna
1.02,6.02,9.17,0.37,0.27,6.34,191,5380,906,5.92,0.31,1.88,9.17,jonna
1.06,8.41,8.8,0.31,0.37,3.14,206,7643,978,7.53,0.36,0.93,11.77,jonna
0.91,6.38,8.92,0.24,0.37,2.35,154,5946,539,4.53,0.39,0.88,8.88,jonna
1.15,6.92,8.9,0.38,0.32,4.42,216,7571,913,6.0,0.36,2.11,9.09,jonna
2.2,12.41,8.39,0.97,0.4,21.36,188,7253,1333,148.26,0.85,1.88,20.71,jonna
1.22,8.11,8.72,0.23,0.49,5.92,127,6653,436,3.24,0.37,0.59,5.7,jonna
1.7,22.69,8.32,0.17,0.54,1.79,191,5088,327,7.0,0.5,0.53,12.49,jonna
0.83,6.14,9.12,0.29,0.2,2.78,122,5875,510,5.21,0.36,1.33,4.7,jonna
0.85,4.97,9.17,0.45,0.18,2.41,170,5427,612,12.1,0.47,2.23,5.53,jonna
2.22,11.44,8.36,0.25,0.48,17.75,190,6098,959,14.74,0.57,1.37,16.59,jonna
1.04,5.83,8.87,1.29,0.26,4.4,150,4698,753,218.81,0.34,5.46,6.61,jonna
1.07,6.15,8.8,0.34,0.33,2.48,214,7881,961,9.9,0.38,1.3,9.03,jonna
0.99,6.78,8.23,0.25,0.53,14.6,199,7931,658,9.13,0.46,0.77,4.13,jonna
0.91,6.66,9.08,0.3,0.27,3.13,157,6725,656,6.04,0.34,1.39,7.54,jonna
1.05,7.52,9.02,0.26,0.36,4.28,268,7347,844,4.59,0.33,1.29,9.42,jonna
3.2,10.73,9.01,0.9,0.46,32.07,268,5029,1101,76.94,2.6,3.08,18.88,jonna
1.57,9.31,8.32,0.2,0.42,15.63,251,7523,749,6.31,0.49,1.0,10.45,jonna
0.82,3.22,9.1,0.25,0.21,2.55,161,6955,912,4.04,0.31,0.99,5.33,jonna
1.11,3.02,8.43,0.12,0.52,1.72,85,7946,728,8.35,0.28,0.66,4.93,jonna
1.12,8.73,8.9,0.28,0.29,4.34,217,6548,927,4.32,0.35,0.82,11.83,jonna
1.02,6.35,8.56,0.23,0.33,2.69,198,5368,497,265.21,0.33,2.21,8.11,jonna
1.68,9.8,8.35,0.26,0.84,7.24,114,5012,475,7.91,0.5,0.9,9.1,jonna
2.01,11.92,8.88,0.59,0.3,2.69,180,6294,873,62.09,0.43,3.17,9.51,jonna
3.1,25.94,8.89,1.28,0.56,18.65,296,5057,997,114.52,1.45,3.12,18.78,jonna
1.11,7.5,8.94,0.3,0.52,5.68,235,6655,662,5.33,0.34,1.94,9.88,jonna
0.78,6.47,9.16,0.39,0.24,2.54,147,5321,518,16.26,0.3,2.42,6.95,jonna
0.98,21.66,6.0,0.13,0.34,23.54,101,557,78,13.17,0.71,0.41,11.4,jonna
0.88,5.7,7.71,0.55,0.34,34.31,112,1195,396,56.61,1.13,0.73,2.89,jonna
0.72,8.3,7.63,0.15,0.15,11.7,81,1778,155,2.63,0.78,0.4,6.49,jonna
0.66,7.82,7.82,0.49,0.56,61.09,106,1344,438,12.23,1.14,1.04,3.01,jonna
0.44,4.98,8.97,0.32,0.16,9.78,72,1553,127,5.88,0.43,0.58,2.13,jonna
0.51,10.14,6.93,0.18,0.21,13.5,76,475,76,5.33,0.5,0.31,6.49,jonna
0.44,6.62,7.2,0.13,0.17,9.96,63,658,85,4.64,0.3,0.23,5.44,jonna
0.76,6.2,8.13,0.31,0.27,17.0,74,2144,246,5.17,0.47,0.51,3.98,jonna
0.74,5.47,7.95,0.14,0.33,4.59,110,2739,306,2.81,0.22,0.48,4.04,jonna
0.81,6.15,8.4,0.56,0.25,30.68,100,998,434,19.08,0.61,0.8,2.45,jonna
0.71,14.3,6.86,0.14,0.31,20.64,84,876,208,4.33,0.43,0.27,8.49,jonna
0.68,9.75,7.16,0.19,0.21,17.3,80,879,168,4.34,0.31,0.43,5.65,jonna
0.96,10.24,7.84,0.13,0.28,13.53,87,1411,348,4.85,0.36,0.68,5.62,jonna
0.85,7.75,8.31,0.2,0.39,9.53,102,1183,425,3.11,0.45,0.61,2.83,jonna
0.65,10.82,6.28,0.11,0.23,24.78,75,513,99,7.02,0.54,0.33,11.94,jonna
0.39,4.23,8.21,0.14,0.17,5.17,79,1164,119,3.05,0.2,0.27,3.37,jonna
0.51,6.74,6.85,0.07,0.16,13.74,55,463,91,5.72,0.26,0.29,20.75,jonna
0.56,7.02,6.34,0.06,0.11,5.09,59,455,93,3.08,0.23,0.22,8.21,jonna
1.54,9.8,8.41,0.35,0.38,26.6,183,1217,616,12.99,0.44,0.97,3.11,jonna
0.77,5.45,8.04,0.18,0.26,6.28,142,1046,736,4.11,0.25,0.32,5.99,jonna
0.79,16.11,6.8,0.12,0.24,31.3,88,792,178,4.12,0.32,0.31,10.71,jonna
1.45,8.25,8.15,0.13,0.44,4.76,131,5572,652,3.89,0.56,0.73,2.65,jonna
1.23,7.75,8.22,0.1,0.46,4.27,180,6381,789,2.54,0.9,0.69,2.21,jonna
0.97,9.17,8.21,0.14,0.49,5.31,124,4540,692,5.25,0.33,1.22,3.05,jonna
4.15,17.7,7.84,0.34,1.16,72.83,321,3812,1338,63.07,23.92,2.17,5.96,jonna
1.21,9.08,8.46,0.06,0.31,9.88,208,2992,299,6.87,0.53,0.85,2.38,jonna
5.46,7.74,8.73,0.21,0.36,20.24,435,3986,1487,8.24,6.94,1.48,2.13,jonna
1.36,12.54,8.45,0.21,0.34,8.67,147,2688,662,9.18,1.46,0.72,2.07,jonna
1.25,6.9,8.16,0.12,0.38,7.23,116,4083,772,4.82,0.44,0.85,6.5,jonna
1.13,8.98,8.18,0.11,0.49,5.27,112,5686,891,3.04,0.5,0.67,3.43,jonna
3.48,5.36,8.7,0.18,0.36,4.37,127,5247,846,4.28,0.96,0.75,1.91,jonna
1.1,8.21,8.67,0.21,0.55,9.02,325,5545,667,6.53,3.32,1.43,2.14,jonna
2.16,15.76,8.35,0.21,0.65,14.73,293,4519,898,8.55,1.01,1.52,2.66,jonna
1.43,16.04,8.32,0.12,0.57,11.94,205,3158,683,5.11,1.99,0.86,2.99,jonna
1.93,7.0,8.98,0.27,0.6,14.07,171,3893,507,11.05,0.48,1.57,9.83,jonna
1.32,7.75,8.37,0.17,0.71,8.39,309,6529,762,7.85,0.48,1.16,2.37,jonna
1.6,9.12,8.33,0.23,0.5,7.97,324,5141,621,7.91,3.82,1.01,1.82,jonna
0.99,4.94,8.88,0.2,0.3,2.71,60,6235,708,4.11,0.41,0.67,1.41,jonna
1.25,7.92,8.07,0.2,0.56,8.31,224,6955,705,7.68,0.98,1.63,3.19,jonna
1.91,12.29,8.68,0.21,0.51,7.91,224,5614,939,13.5,2.01,1.27,2.28,jonna
1.39,9.34,8.7,0.17,0.37,4.19,143,6050,1055,4.78,0.78,1.0,2.58,jonna
2.04,10.55,8.52,0.15,0.41,7.59,201,5794,805,5.53,1.29,1.14,3.15,jonna
1.68,7.59,8.8,0.18,0.51,15.54,162,6344,987,5.82,0.54,1.09,7.71,jonna
1.0,8.06,8.98,0.27,0.33,5.33,185,4272,486,8.07,0.4,1.14,3.61,jonna
1.33,7.97,8.47,0.15,0.37,6.99,191,4914,593,4.94,0.42,0.67,2.96,jonna
1.27,7.36,8.88,0.17,0.26,7.97,149,2755,629,6.52,1.08,1.14,6.32,jonna
0.92,8.58,8.46,7.85,0.21,2.1,137,5325,582,2210.32,0.2,8.27,3.81,jonna
1.35,11.66,8.02,0.18,0.16,13.3,296,3606,670,7.34,0.5,1.03,2.77,jonna
1.06,6.28,8.7,0.22,0.26,3.54,151,5841,583,4.34,0.28,0.86,2.88,jonna
1.37,8.49,8.4,0.2,0.54,7.08,113,4346,419,6.75,0.97,0.73,2.31,jonna
1.63,10.66,8.42,0.17,0.67,12.23,263,1749,883,10.93,0.49,1.23,3.25,jonna
3.06,6.72,8.3,0.42,0.94,19.61,800,5671,1064,37.35,1.38,1.67,3.92,jonna
4.25,12.01,8.25,0.9,0.71,30.11,670,4168,1005,135.72,1.73,2.23,10.02,jonna
1.34,7.81,8.98,0.26,0.35,7.63,164,4703,632,8.28,0.4,3.69,7.83,jonna
1.53,12.19,7.62,0.13,0.41,14.3,161,4573,832,7.49,0.95,1.66,10.17,jonna
0.96,6.13,8.33,0.11,0.34,2.32,151,7232,852,5.07,0.33,0.58,3.16,jonna
1.13,5.34,8.28,0.1,0.65,2.73,269,7199,920,7.02,0.55,0.98,5.92,jonna
0.91,8.47,8.0,0.09,0.17,3.28,144,7093,810,3.88,0.4,0.64,4.52,jonna
1.02,9.74,9.33,1.31,0.45,2.56,119,3100,439,221.08,0.46,3.2,5.0,jonna
1.44,5.38,8.63,0.16,0.46,10.02,95,5434,1025,6.42,0.47,1.02,7.36,jonna
2.44,11.9,8.25,0.16,0.41,9.22,165,4641,605,7.28,1.18,0.89,3.18,jonna
0.83,9.59,8.12,0.1,0.33,3.57,106,6059,701,3.28,0.21,0.61,4.49,jonna
0.93,12.25,7.85,0.11,0.38,5.33,147,6067,720,5.31,0.46,0.65,5.66,jonna
0.81,11.28,8.0,0.08,0.25,2.18,112,5873,654,2.66,0.31,0.56,4.7,jonna
0.78,10.72,8.76,0.57,0.53,11.66,224,3539,454,44.41,2.59,1.41,2.74,jonna
0.93,6.56,8.37,0.09,0.36,7.26,160,4831,418,3.58,0.24,0.8,3.1,jonna
0.77,8.05,8.14,0.07,0.12,3.28,84,3179,186,2.38,0.26,0.35,4.36,jonna
1.16,6.58,8.27,0.08,0.32,5.79,93,3254,336,2.54,0.42,0.56,2.92,jonna
1.65,13.09,8.34,0.15,0.27,8.78,150,3798,199,8.0,0.5,1.49,5.21,jonna
1.09,7.95,8.33,0.08,0.3,5.51,167,3988,318,2.45,0.27,0.87,4.6,jonna
0.84,11.06,8.03,0.22,0.83,22.82,186,2395,413,13.37,5.78,1.51,3.33,jonna
1.31,12.49,8.12,0.11,0.44,8.29,154,3248,509,4.31,0.58,1.62,3.93,jonna
0.78,7.41,7.93,0.14,0.72,6.38,221,2280,348,7.23,0.34,0.86,3.23,jonna
1.07,9.36,8.33,0.12,0.37,3.33,118,5605,726,3.9,0.43,0.87,3.3,jonna
0.81,9.22,8.03,0.08,0.35,2.46,109,5590,434,4.03,0.19,0.61,3.2,jonna
1.31,9.47,8.3,0.17,0.64,10.95,209,6688,1272,8.62,1.19,1.36,3.54,jonna
1.14,10.33,8.4,0.12,0.5,8.23,168,4531,568,4.18,0.46,0.77,2.66,jonna
1.25,8.52,8.42,0.16,0.41,11.07,233,2800,584,5.29,0.36,0.84,2.49,jonna
1.02,6.82,8.46,0.17,0.5,6.63,189,3615,825,6.36,0.45,1.12,2.7,jonna
0.93,9.13,8.43,0.12,0.26,7.32,103,5434,380,2.66,0.36,0.65,3.69,jonna
1.16,6.13,8.4,0.21,0.41,7.85,212,3696,1041,6.26,0.55,1.25,3.66,jonna
0.78,8.02,8.36,0.16,0.3,6.28,113,4914,459,5.66,0.62,0.62,3.21,jonna
1.06,5.54,8.35,0.1,0.34,7.04,100,3869,413,3.25,0.49,0.47,2.0,jonna
1.11,6.25,8.4,0.15,0.33,6.49,215,3384,912,4.87,0.3,0.96,4.06,jonna
0.8,4.35,8.32,0.12,0.35,3.61,110,4541,595,4.63,0.37,0.56,1.85,jonna
1.13,13.78,8.25,0.21,0.58,5.47,188,4175,680,10.33,0.41,0.82,6.8,jonna
1.13,6.11,8.17,0.13,0.4,3.62,113,4252,331,4.58,0.22,0.72,6.04,jonna
0.8,5.79,8.31,0.14,0.37,4.12,130,7211,661,6.3,1.08,0.7,4.85,jonna
0.77,5.28,8.3,0.11,0.14,4.17,111,7701,363,4.44,0.21,0.45,3.92,jonna
0.83,3.91,8.31,0.13,0.39,5.41,179,4574,703,5.67,0.36,0.69,2.0,jonna
0.84,4.69,8.32,0.13,0.32,3.48,98,4162,517,4.57,0.42,0.52,2.41,jonna
0.82,3.54,8.58,0.18,0.45,3.9,217,3880,729,6.6,0.44,1.35,2.32,jonna
1.04,4.55,8.86,0.7,0.24,4.63,171,3439,176,20.8,0.2,1.19,2.43,jonna
3.19,5.79,8.3,0.25,0.61,20.28,270,3696,1135,18.32,0.6,1.25,19.17,jonna
1.74,5.82,8.55,0.22,0.48,5.6,245,3150,1297,13.21,0.49,1.87,13.81,jonna
0.94,6.85,7.91,0.07,0.16,4.39,79,1939,450,2.55,0.26,0.42,3.14,jonna
1.43,6.52,8.31,0.16,0.63,26.82,215,2144,1118,5.55,1.23,1.46,4.76,jonna
1.25,8.69,8.29,0.15,0.63,15.84,195,1830,751,5.7,1.34,1.24,2.39,jonna
1.02,8.21,8.38,0.14,0.41,33.23,167,1322,721,4.48,0.93,0.9,2.99,jonna
1.98,5.32,8.37,0.21,0.39,24.14,161,4089,603,8.71,0.21,0.69,11.28,jonna
1.22,8.1,8.02,0.16,0.64,12.92,347,2913,422,5.6,0.73,1.1,2.63,jonna
0.61,10.07,7.23,0.08,0.21,3.17,123,974,285,3.34,0.1,0.29,5.49,jonna
1.06,4.11,7.96,0.08,0.36,9.95,167,1551,514,2.69,0.29,0.61,1.53,jonna
1.88,8.56,7.94,0.24,0.72,60.27,286,1631,750,9.15,2.39,1.65,3.7,jonna
1.03,6.14,8.2,0.1,0.58,4.85,141,3525,412,4.13,0.36,0.68,2.52,jonna
3.92,10.23,8.26,0.78,0.67,17.45,384,3086,1217,43.22,1.31,1.45,12.45,jonna
3.45,8.15,8.41,0.26,0.71,16.71,182,2578,870,16.96,2.45,1.98,13.33,jonna
2.41,5.43,8.68,0.27,0.57,4.54,215,2311,709,19.88,2.23,0.95,5.88,jonna
4.27,7.48,8.62,0.6,0.78,13.51,373,2941,1468,69.69,1.22,1.78,21.79,jonna
3.04,9.81,8.85,0.38,0.56,3.36,149,2358,1122,23.52,1.78,1.47,17.15,jonna
2.12,6.01,8.2,0.13,0.79,28.7,157,2421,682,5.13,0.77,1.66,3.01,jonna
0.84,9.02,7.1,0.1,0.32,3.34,162,1264,369,4.42,0.33,0.41,4.15,jonna
1.77,11.05,7.65,0.46,1.04,89.15,184,1927,915,11.39,1.56,1.82,5.21,jonna
1.19,22.78,6.5,0.07,0.31,11.93,125,1225,277,2.67,0.35,0.35,11.82,jonna
1.31,6.52,8.2,0.27,0.34,144.75,407,3147,968,15.09,2.05,1.89,3.23,jonna
1.12,6.1,8.16,0.14,0.42,27.74,140,1131,478,5.69,0.53,0.76,2.57,jonna
1.24,5.98,8.11,0.28,0.99,90.95,387,1846,700,14.63,1.85,1.37,6.83,jonna
1.5,8.26,8.22,0.1,0.4,4.2,188,2806,554,4.68,0.44,0.56,2.82,jonna
1.35,11.18,8.15,0.16,0.61,17.57,322,3176,868,7.88,0.85,1.66,4.65,jonna
0.9,7.04,8.1,0.15,0.66,4.06,144,3559,310,6.95,0.36,0.85,3.85,jonna
2.72,10.51,8.46,0.27,0.46,16.71,307,2524,813,22.52,0.85,0.95,19.67,jonna
0.77,13.22,8.5,0.3,0.5,23.24,209,1375,455,26.91,0.71,1.27,3.82,jonna
1.1,9.19,7.99,0.27,0.91,55.81,740,3909,1065,12.47,1.05,3.11,3.32,jonna
1.41,14.55,7.86,0.28,0.55,11.03,204,3104,637,20.21,0.52,0.82,5.78,jonna
1.44,17.25,7.77,0.19,1.33,8.19,395,3236,535,17.36,1.11,1.43,9.74,jonna
1.82,6.37,8.18,0.16,0.56,7.05,201,3231,709,7.98,0.88,0.91,9.08,jonna
4.04,16.34,7.6,0.38,0.57,30.56,158,4589,966,62.68,2.32,0.9,74.16,jonna
3.12,8.74,7.95,0.36,0.56,18.01,192,4871,1088,63.32,1.24,1.24,47.02,jonna
2.0,8.38,8.58,0.29,0.48,8.98,164,3472,995,15.91,0.38,1.64,18.22,jonna
2.24,10.2,8.7,0.58,0.55,16.6,166,3542,1422,48.78,0.44,2.75,22.34,jonna
2.56,8.22,8.52,0.75,0.58,19.39,146,3518,1526,85.44,0.54,3.65,25.08,jonna
2.7,7.78,8.6,0.45,0.56,20.11,152,3498,1491,59.89,0.68,3.44,28.1,jonna
